Smiles,CHEMBLID,Compound Key,Library,S_Hit
Cc1ccsc1CN(Cc1nc2c(cnn2C)c(=O)[nH]1)C(C)C,CHEMBL3489535,DDD01297281,Global Health Stage V,Inactive
Cc1cn2c(n1)C(CNCC1=Cc3ccccc3OC1)CCC2,CHEMBL3462306,DDD01073292,Global Health Stage V,Active
Cc1nn(C)c2ncc(S(=O)(=O)N3CCCC(C(N)=O)C3)cc12,CHEMBL3458557,DDD01069512,Global Health Stage V,Inactive
CN(CCCNC(=O)c1ccccc1F)CC(F)(F)F,CHEMBL3456897,DDD01067837,Global Health Stage V,Inactive
Cc1nnc(N2CCOC(CN(C)C)C2)c(C#N)c1C,CHEMBL3490163,DDD01297914,Global Health Stage V,Inactive
Cc1ccn(-c2ccc(C(=O)N3CCCC(n4ccnc4)C3)cc2)n1,CHEMBL3495806,DDD01303589,Global Health Stage V,Inactive
Cc1cc(C(F)(F)F)nc(CCNC(C)Cn2cncn2)n1,CHEMBL3473098,DDD01244392,Global Health Stage V,Inactive
CNC(=O)c1cn2cc(-c3cccc(Cl)c3)n(CC=C(C)C)c(=O)c2n1,CHEMBL3481503,DDD01252840,Global Health Stage V,Inactive
COCC(O)CN(C)C(=O)NC1CCN(Cc2ccccn2)CC1,CHEMBL3495825,DDD01303608,Global Health Stage V,Inactive
Cc1ccc(CN2CCCC3(COCCN(Cc4c[nH]nn4)C3)C2)s1,CHEMBL3552207,DDD01033020,Global Health Stage V,Inactive
CC(C)(C)CN[C@@H]1CO[C@H](CNC(=O)C2CCCC2)[C@H]1O,CHEMBL3437007,DDD01024972,Global Health Stage V,Inactive
Cc1cc(C(=O)N(C)Cc2cccs2)nc(N2CCCCC2)n1,CHEMBL3445800,DDD01038184,Global Health Stage V,Inactive
CC(C)(Cn1cnc(-c2ccccc2)c1-c1ccco1)N1CCOCC1,CHEMBL3474648,DDD01245950,Global Health Stage V,Inactive
COCC(=O)N1CCC2(CC1)COc1ccccc1S(=O)(=O)N(C)C2,CHEMBL3442072,DDD01032110,Global Health Stage V,Inactive
O=C1COC2(CCN(C(=O)c3ccco3)CC2)CN1Cc1cccnc1,CHEMBL3556744,DDD01036245,Global Health Stage V,Inactive
CN(C)C(=O)[C@@H]1CCO[C@@H]2CCN(CCOCc3ccccc3)C[C@H]21,CHEMBL3554965,DDD01032355,Global Health Stage V,Inactive
CN(C)C1CCC2(CCN(Cc3nccn3C)CC2)c2ccccc21,CHEMBL3557316,DDD01082064,Global Health Stage V,Inactive
Cc1noc(C(C)C)c1C(=O)NCCCN1CCCC1,CHEMBL3496690,DDD01304482,Global Health Stage V,Inactive
N#Cc1ccc(C(=O)N2CCC(c3ncc[nH]3)CC2)cn1,CHEMBL3485103,DDD01256460,Global Health Stage V,Inactive
CN(C)c1ncc(CN2CCC(c3nnsc3S(C)(=O)=O)CC2)cn1,CHEMBL3487259,DDD01270165,Global Health Stage V,Inactive
O=C(O)COc1ccc(Cl)cc1CN1CCC2(CCOCC2)CC1,CHEMBL3479592,DDD01250919,Global Health Stage V,Inactive
CCc1nc(C2CCCN2CCCS(=O)(=O)c2ccccc2)no1,CHEMBL3494973,DDD01302753,Global Health Stage V,Inactive
CC(=O)N1CCCN(CC(C)(O)c2cccc(C(F)(F)F)c2)CC1,CHEMBL3496729,DDD01304522,Global Health Stage V,Inactive
Cc1nc2c(c(NC(C)C)n1)CCN(Cc1cccnc1)CC2,CHEMBL3551300,DDD01030880,Global Health Stage V,Inactive
Cc1ccsc1C(=O)N1CC(C(=O)NCC2CC2)C2(CCOCC2)C1,CHEMBL3444874,DDD01037195,Global Health Stage V,Inactive
COc1c(CNC2(c3noc(C)n3)CCC2)c(C)nn1C,CHEMBL3555290,DDD01078060,Global Health Stage V,Inactive
O=C(Cn1nc2c(cc1=O)CCCC2)N[C@@H](C(=O)O)c1ccccc1,CHEMBL3444009,DDD01035690,Global Health Stage V,Inactive
COC(=O)c1cccc(C(=O)N2CCN(c3ccc(OC)cc3)CC2)n1,CHEMBL3437881,DDD01025933,Global Health Stage V,Inactive
CC(CCN(C)C)NC(=O)c1cccc(C(F)(F)F)c1F,CHEMBL3468390,DDD01079469,Global Health Stage V,Inactive
COCCN1CCC(CNC(=O)Nc2ccc(SC(F)(F)F)cc2)C1,CHEMBL3475109,DDD01246411,Global Health Stage V,Inactive
CC(C)Oc1cccc(C(=O)C2CCCN(C(=O)c3ccoc3)C2)c1,CHEMBL1377789,DDD01244696,Global Health Stage V,Inactive
CN(C)C(=O)Cn1cc(C(=O)NCCc2cccc(Cl)c2Cl)nn1,CHEMBL3460303,DDD01071274,Global Health Stage V,Inactive
CCc1nccn1-c1nccnc1C1CCCN(C(=O)COC)C1,CHEMBL3448810,DDD01059318,Global Health Stage V,Inactive
Cc1nn(CCC#N)c(C)c1CCC(=O)N(C)C,CHEMBL3547938,DDD00314097,Global Health Stage V,Inactive
CC1CCN(C(=O)c2cnn3c(-c4ccco4)ccnc23)CC1,CHEMBL3445999,DDD01038384,Global Health Stage V,Inactive
Cc1nc(NCC2CC2)nc2c1COCC21CCN(S(=O)(=O)C2CC2)C1,CHEMBL3471275,DDD01083846,Global Health Stage V,Inactive
Cc1nccn1CC1CCN(C(=O)Cc2ccccc2)CC1,CHEMBL3439571,DDD01027777,Global Health Stage V,Inactive
CC(C)c1noc(CCC(=O)N2CCSCC2)n1,CHEMBL3466036,DDD01077080,Global Health Stage V,Inactive
CCN1Cc2cc3c(cc2NCCC1=O)OCO3,CHEMBL3438117,DDD01026208,Global Health Stage V,Inactive
COc1ccc(C)cc1-n1cnnc1CC1CCNCC1,CHEMBL3481883,DDD01253222,Global Health Stage V,Inactive
COCc1n[nH]c2c1CN(Cc1cccs1)C2,CHEMBL3555364,DDD01030741,Global Health Stage V,Inactive
COc1cc(N2CCC3(CC2)CC(N2CCOCC2)CO3)ncn1,CHEMBL3440496,DDD01028789,Global Health Stage V,Inactive
CC(C)(C)c1coc([C@@H]2COCCN2Cc2c[nH]c3ccccc23)n1,CHEMBL3437088,DDD01025077,Global Health Stage V,Inactive
O=C(CC1CC1)N1C[C@H]2CN(CC3CC3)C(=O)[C@H]2C1,CHEMBL3440504,DDD01028809,Global Health Stage V,Inactive
COc1ccc(N(CCC(N)=O)C(=O)CSc2ccc(F)c(F)c2)cc1,CHEMBL3457259,DDD01068200,Global Health Stage V,Inactive
Cc1cc(C)nc(CN(C)C(=O)c2cccc(CCC(C)(C)O)c2)c1,CHEMBL3479436,DDD01250762,Global Health Stage V,Inactive
Cc1oc2c(c1C(=O)N1C[C@H](O)[C@]3(CCCO3)C1)CCCC2,CHEMBL3447896,DDD01058229,Global Health Stage V,Inactive
Cn1ccnc1-c1cn(Cc2cn3c(n2)SCC3)nn1,CHEMBL3478664,DDD01249983,Global Health Stage V,Inactive
Cc1ccc(-c2cc(C(=O)NCCN3CCCS3(=O)=O)[nH]n2)cc1,CHEMBL3489769,DDD01297515,Global Health Stage V,Inactive
C=C(C)CN1CCCC(NS(C)(=O)=O)C1,CHEMBL3460238,DDD01071209,Global Health Stage V,Inactive
N#Cc1ccc(NCCc2n[nH]c(=O)[nH]2)cc1Cl,CHEMBL3462379,DDD01073366,Global Health Stage V,Inactive
O=C(O)c1cn(CC2CCCN(c3nccc4occc34)C2)nn1,CHEMBL3476512,DDD01247819,Global Health Stage V,Inactive
O=C(c1ccsc1)N1CCc2c(COCc3ccncc3)cncc2C1,CHEMBL3444726,DDD01036828,Global Health Stage V,Inactive
CCN(Cc1cnn(CC)c1)Cc1c(Cl)cncc1Cl,CHEMBL3478888,DDD01250209,Global Health Stage V,Inactive
O=C1CCC2(CCNCC2)CN1CCCOc1cccnc1,CHEMBL3473716,DDD01245012,Global Health Stage V,Inactive
Cc1nc(-c2ccccc2)n(CC(=O)NC(C)(C)C)n1,CHEMBL3492542,DDD01300299,Global Health Stage V,Inactive
COc1ncccc1NC(=O)C1CC(=O)N(Cc2ccccn2)C1,CHEMBL3469810,DDD01080904,Global Health Stage V,Inactive
O=C(NCCc1cc(=O)[nH]cn1)c1[nH]nc2c1CCCC2,CHEMBL3481919,DDD01253258,Global Health Stage V,Inactive
CCN(CC)c1ccc(CNC(=O)c2ccc(=O)[nH]n2)cn1,CHEMBL3457075,DDD01068015,Global Health Stage V,Inactive
CCCOCCNc1nc2c(s1)c(C)nn2C,CHEMBL3473335,DDD01244630,Global Health Stage V,Inactive
CC(C)Cc1cc(C(=O)NCCN2CCCS2(=O)=O)[nH]n1,CHEMBL3489773,DDD01297519,Global Health Stage V,Inactive
COCCNC(=O)[C@]12COC[C@H]1CN(c1cc(OC)ncn1)C2,CHEMBL3441492,DDD01030958,Global Health Stage V,Inactive
Cc1cc(-c2cnn(CCNC(=O)c3cnn(C)c3)c2C2CC2)on1,CHEMBL3449948,DDD01060639,Global Health Stage V,Inactive
CCN1CCn2c(C)cnc2C12CCN(C(=O)c1ccco1)CC2,CHEMBL3551751,DDD01032368,Global Health Stage V,Inactive
O=C(NCc1cccc(F)c1)N1CCc2ncnc(NC3CC3)c2CC1,CHEMBL3470630,DDD01082371,Global Health Stage V,Inactive
O=C(NCC1(O)CCOC1)c1ccccc1Cl,CHEMBL3467571,DDD01078644,Global Health Stage V,Inactive
CC(C)C[C@H]1CN(c2nc3c(cc2C(N)=O)CCC3)CC[C@@]1(C)O,CHEMBL3480994,DDD01252329,Global Health Stage V,Inactive
O=c1n(Cc2ccc(C(F)(F)F)cc2)nc2ncccn12,CHEMBL3439290,DDD01027474,Global Health Stage V,Inactive
CN(C)C(=O)N1C[C@H]2CC[C@@H](C1)N(Cc1nnc(-c3ccco3)o1)C2,CHEMBL4545834,DDD01251657,Global Health Stage V,Inactive
Cc1n[nH]c(C2CN(Cc3csc(C4CCCC4)n3)CCO2)n1,CHEMBL3466685,DDD01077742,Global Health Stage V,Inactive
O=C(CCN1CCCO1)N1CC[C@@H](c2ccc3ccccc3c2)[C@H](O)C1,CHEMBL3481425,DDD01252762,Global Health Stage V,Inactive
Cc1sc2c(C3CCCN(C)C3)nc(C)n2c1C,CHEMBL3448972,DDD01059500,Global Health Stage V,Inactive
O=C(C1CC=CC1)N1CCC2(CCC(=O)N2Cc2cccc(F)c2)CC1,CHEMBL3442585,DDD01033399,Global Health Stage V,Inactive
CCC(CC)C(=O)NC1CCCc2nc(N3CCOCC3)ncc21,CHEMBL3449649,DDD01060286,Global Health Stage V,Inactive
Cc1ncsc1C(=O)N(Cc1ccccn1)C1CC1,CHEMBL3489427,DDD01297171,Global Health Stage V,Inactive
Cc1ccc(C(=O)NCc2ccnc(C3CCCOC3)n2)s1,CHEMBL3446702,DDD01056835,Global Health Stage V,Inactive
CC(C)N1C(=O)C2(CCN(C)CC2)c2cc(F)ccc21,CHEMBL3557016,DDD01082829,Global Health Stage V,Inactive
NC(=O)c1cn[nH]c1C1CCCN1C(=O)COc1ccccc1,CHEMBL3448417,DDD01058857,Global Health Stage V,Inactive
CSCC(C)NS(=O)(=O)c1ccc(C)c(N(C)C)c1,CHEMBL3451475,DDD01062336,Global Health Stage V,Inactive
Cc1nccn1CCCNc1ncccc1C#N,CHEMBL3465494,DDD01076531,Global Health Stage V,Inactive
COc1ccc(CN2CCCCCC2c2cccs2)c(O)c1,CHEMBL3437853,DDD01025905,Global Health Stage V,Inactive
Fc1cccc(-c2nccnc2C2CCCNC2)c1,CHEMBL3448941,DDD01059466,Global Health Stage V,Inactive
COCCN1CCO[C@@H]2CN(S(=O)(=O)c3cccnc3)C[C@@H]2C1,CHEMBL3554779,DDD01081911,Global Health Stage V,Inactive
Cn1c(Cn2cccn2)nnc1C1CCN(Cc2cccnc2)CC1,CHEMBL3476571,DDD01247879,Global Health Stage V,Inactive
CCNC(=O)[C@@H]1C[C@@H](N)CN1C(=O)c1[nH]c2ccccc2c1CC,CHEMBL3478877,DDD01250198,Global Health Stage V,Inactive
Cc1cc(OC(F)F)c(C(=O)N2CC[C@H](O)C2)s1,CHEMBL3464704,DDD01075718,Global Health Stage V,Inactive
Cc1ccc(CN2C[C@@H](C(=O)O)[C@H](c3ccccn3)C2)o1,CHEMBL3481670,DDD01253008,Global Health Stage V,Inactive
COc1ccc(C(=O)N2CCC(C3CCN(c4ncccn4)CC3)C2)o1,CHEMBL3482237,DDD01253577,Global Health Stage V,Inactive
CCNC(=O)C1CCN(c2nc(-c3ccco3)nc3c2CCNCC3)C1,CHEMBL3484144,DDD01255492,Global Health Stage V,Inactive
CC(O)(CN1CCC(O)CC1)c1cccc(C(F)(F)F)c1,CHEMBL3492754,DDD01300514,Global Health Stage V,Inactive
COc1cccc(CNC(=O)N2CCCC(Cn3cc(CN)nn3)C2)c1,CHEMBL3472703,DDD01243996,Global Health Stage V,Inactive
CN(CC1(O)CCCCC1)C1CCCN(Cc2noc(C3CC3)n2)C1,CHEMBL3494117,DDD01301889,Global Health Stage V,Inactive
Cc1ccc(C2CSCCN2C(=O)C2=CCCC2)o1,CHEMBL3468830,DDD01079916,Global Health Stage V,Inactive
CCCc1nnc(C(=O)N(C)Cc2cnc3ccccn23)o1,CHEMBL3480687,DDD01252020,Global Health Stage V,Inactive
CC1c2cc(F)ccc2CCN1C(=O)c1[nH]c(=O)[nH]c(=O)c1N,CHEMBL3450882,DDD01061731,Global Health Stage V,Inactive
Cc1ccc(CN2CCN(c3ncccc3Cl)CC2CCO)cc1,CHEMBL3480507,DDD01251839,Global Health Stage V,Inactive
CCNc1cc2c(nn1)CCN(C(=O)c1ccoc1)C2,CHEMBL3493495,DDD01301260,Global Health Stage V,Inactive
Cc1cc(CN2C[C@@H]3COC[C@]3(CN(C)C)C2)no1,CHEMBL3556952,DDD01084954,Global Health Stage V,Inactive
O=C1N(Cc2ccccc2)C[C@H]2CN(Cc3ccccc3Cl)CCN12,CHEMBL3437179,DDD01025168,Global Health Stage V,Inactive
Cc1cc(CN(C)C(=O)C2CC(=O)N(Cc3cccnc3)C2)on1,CHEMBL3483819,DDD01255166,Global Health Stage V,Inactive
Cc1cccnc1CN1CCN(C(=O)c2cc(Cl)c[nH]c2=O)CC1,CHEMBL3483459,DDD01254806,Global Health Stage V,Inactive
Cc1nn(C)c2nc3c(c(C(=O)/N=c4\[nH]nc(C(C)C)s4)c12)CCC3,CHEMBL3443581,DDD01035196,Global Health Stage V,Inactive
COc1ccc(CN2C[C@@H]3CN(Cc4ccoc4)C[C@@H]3C2=O)cc1,CHEMBL3554466,DDD01028756,Global Health Stage V,Inactive
CC(C)CN1C(=O)CO[C@@H]2CN(C(=O)N(C)C)C[C@H]21,CHEMBL3441461,DDD01030877,Global Health Stage V,Inactive
Cc1cccc(-c2noc(CN3CCCC(Cn4cncn4)C3)n2)c1,CHEMBL3495591,DDD01303374,Global Health Stage V,Inactive
Cc1cccc(CN2Cc3[nH]nc(COCCO)c3C2)n1,CHEMBL3552377,DDD01030906,Global Health Stage V,Active
Clc1ccccc1-c1nc(CNCCn2cccn2)cs1,CHEMBL3495393,DDD01303175,Global Health Stage V,Inactive
CN1CC(=O)N(c2ccsc2)CC12CCN(C(=O)c1cccn1C)C2,CHEMBL3551709,DDD01084781,Global Health Stage V,Inactive
CN(C)CC1CN(c2cnc3ccccc3n2)CCO1,CHEMBL3495652,DDD01303435,Global Health Stage V,Inactive
Cc1csc(CNc2cccc(OCCN3CCCC3)c2)n1,CHEMBL3461641,DDD01072622,Global Health Stage V,Inactive
CC(O)CN1CCN(Cc2nnc(C3CC3)o2)CC1,CHEMBL3495730,DDD01303513,Global Health Stage V,Inactive
COC(=O)[C@H]1CN(C(=O)NC(C)C)CCN1C(=O)CSC,CHEMBL3436952,DDD01024917,Global Health Stage V,Inactive
CCC(O)CN1CCN(C(=O)CN(C)c2ccc(Cl)cn2)CC1,CHEMBL3459830,DDD01070799,Global Health Stage V,Inactive
Cc1cccc(CN(Cc2nc3c(cnn3C)c(=O)[nH]2)C2CC2)c1,CHEMBL3488034,DDD01295761,Global Health Stage V,Inactive
CN(C)[C@@H]1CN(C(=O)CCc2ccccc2)[C@@H]2CCCO[C@H]12,CHEMBL3557205,DDD01081776,Global Health Stage V,Inactive
Cc1ncc(CN(C)C(=O)Nc2cccc(C(=O)N3CCOCC3)c2)s1,CHEMBL3461747,DDD01072729,Global Health Stage V,Inactive
O=C(O)c1cc(Br)cnc1OCC1CC1,CHEMBL3450780,DDD01061588,Global Health Stage V,Inactive
CCCc1cc(=O)[nH]c2nnc(SCC(=O)NCc3ccc(C)cc3)n12,CHEMBL3444128,DDD01035811,Global Health Stage V,Inactive
O=C1CC(c2ccccc2)C2(CCN(Cc3ccncc3)CC2)N1,CHEMBL3471607,DDD01084563,Global Health Stage V,Inactive
O=C(c1ccc2c(c1)OCO2)N1CCCC(Nc2ccc(F)cc2)C1,CHEMBL3477435,DDD01248747,Global Health Stage V,Inactive
CNC(=O)NC(=O)CCN1CCN(c2ccc(C(=O)OC)cc2)CC1C,CHEMBL3488361,DDD01296092,Global Health Stage V,Inactive
COC(=O)c1sccc1S(=O)(=O)NCC1(O)CCOc2ccccc21,CHEMBL3444188,DDD01035880,Global Health Stage V,Inactive
O=c1n(CCNCc2cccc3ccccc23)nc2ccccn12,CHEMBL3454054,DDD01064953,Global Health Stage V,Inactive
CC(C)Cc1cc(CNC(=O)c2cccc3c2OCC3)no1,CHEMBL3477642,DDD01248956,Global Health Stage V,Inactive
CC(C)C(NC(=O)c1ccccc1)C(=O)N1CCC2(CC1)OCCO2,CHEMBL3462135,DDD01073118,Global Health Stage V,Inactive
CCOc1ncccc1NC(=O)N1CCN(Cc2ccncc2)CC1,CHEMBL3488601,DDD01296333,Global Health Stage V,Inactive
Cn1ccc(C(=O)NC2CCC23CCN(C(=O)c2ccccn2)CC3)c1,CHEMBL3471086,DDD01083386,Global Health Stage V,Inactive
CC(=O)N1CCOCC2(C1)CN(S(C)(=O)=O)CCO2,CHEMBL3440874,DDD01029634,Global Health Stage V,Inactive
CC(C)OCCC(=O)NCC(c1c(F)cccc1F)N(C)C,CHEMBL3453981,DDD01064876,Global Health Stage V,Inactive
O=C(CCCc1nc(-c2ccccc2)no1)N1CCN(CCO)CC1,CHEMBL3491126,DDD01298880,Global Health Stage V,Inactive
O=C([C@H]1CCCO1)N1CC[C@H](O)[C@@H]1Cc1cccnc1,CHEMBL3470896,DDD01082971,Global Health Stage V,Inactive
COc1ccc(C2CN(c3cc(C)ncn3)CCN2C(C)=O)cc1,CHEMBL3446731,DDD01056865,Global Health Stage V,Inactive
CCCN1CCN(C(=O)c2ccn(COc3ccc(F)cc3)n2)CC1,CHEMBL3444996,DDD01037374,Global Health Stage V,Inactive
Cc1cnc(CCN(C)C(=O)c2cccc(N(C)C)c2)s1,CHEMBL3465706,DDD01076743,Global Health Stage V,Inactive
Cn1ncc2c(N3CCCC(C)(O)C3)nc(-c3cccnc3)nc21,CHEMBL3479306,DDD01250632,Global Health Stage V,Inactive
CCc1nc(C)c([C@H]2CN(C)C[C@@H]2C(=O)Nc2ccccc2F)[nH]1,CHEMBL3475825,DDD01247130,Global Health Stage V,Inactive
CCN(Cc1ccoc1)C(=O)c1ccncc1O,CHEMBL3451655,DDD01062516,Global Health Stage V,Inactive
Cc1nc(N2CCCC2)nc(C)c1NS(C)(=O)=O,CHEMBL3440319,DDD01028568,Global Health Stage V,Inactive
COCCn1cnc2ccc(NC(=O)C3CC3)cc2c1=O,CHEMBL3439169,DDD01027339,Global Health Stage V,Inactive
Cn1cc(C2CCCN2CCC(=O)N2CCc3sccc3C2)cn1,CHEMBL3492502,DDD01300258,Global Health Stage V,Inactive
COCCN1CCN(C)C2(CCN(C(=O)c3ccnnc3)CC2)C1=O,CHEMBL3554082,DDD01030964,Global Health Stage V,Inactive
O=C(CCOc1cccc(F)c1)N1CCCC(n2cncn2)C1,CHEMBL3496877,DDD01304671,Global Health Stage V,Inactive
N#CCCN(Cc1ccco1)C(=O)CCCNC(=O)c1ccccc1,CHEMBL3455508,DDD01066423,Global Health Stage V,Inactive
Cc1cccc(C2(NC(=O)CCN3C(=O)CCC3=O)CCCC2)c1,CHEMBL3495690,DDD01303473,Global Health Stage V,Inactive
Cc1nn(-c2ccccn2)c(C)c1[C@@H]1C=C[C@@H](NC(=O)NC(C)C)C1,CHEMBL3437238,DDD01025234,Global Health Stage V,Inactive
CC(C)c1cc(C(=O)N2CCOCC2CC(=O)c2ccco2)nn1C,CHEMBL3461033,DDD01072009,Global Health Stage V,Inactive
CN(C)C(=O)COCc1nnc2n1CCN(Cc1ccsc1)C2,CHEMBL3555377,DDD01031376,Global Health Stage V,Inactive
Cc1ncc(C(=O)NCCNC(=O)Cc2cccc(F)c2)s1,CHEMBL3488942,DDD01296679,Global Health Stage V,Inactive
CC(C)c1nc2c(n1C)CCN(CC(=O)Nc1ccc(Cl)cn1)C2,CHEMBL3496926,DDD01304721,Global Health Stage V,Inactive
COc1cccc(S(=O)(=O)N2C[C@H](OC)[C@]3(CCCO3)C2)c1,CHEMBL3448628,DDD01059107,Global Health Stage V,Inactive
CC(CNC(=O)Nc1cn[nH]c1)N1CCc2ccccc2C1,CHEMBL3497024,DDD01304819,Global Health Stage V,Inactive
Cc1nnc(C(NS(=O)(=O)c2cc(C)c(F)cc2F)C(C)C)[nH]1,CHEMBL3462278,DDD01073264,Global Health Stage V,Inactive
CCCNC(=O)CN1CCN(Cc2csc(C(C)(C)C)n2)CC1,CHEMBL3495703,DDD01303486,Global Health Stage V,Inactive
CC(NC(=O)Cn1ccnc1)c1ccc(OCC2CC2)c(F)c1,CHEMBL3460874,DDD01071849,Global Health Stage V,Inactive
Cc1occc1C(=O)N1CCC2(CCCN(CC3CC3)C2=O)C1,CHEMBL3481215,DDD01252551,Global Health Stage V,Inactive
Cc1ccc2[nH]c(CN(C)c3cc(CN)nc(C)n3)nc2c1,CHEMBL3475631,DDD01246936,Global Health Stage V,Inactive
O=C(NCCN1CCOCC1)c1ccn(-c2ccccc2F)n1,CHEMBL3455226,DDD01066139,Global Health Stage V,Inactive
Brc1cccc(-c2noc(C3COCCO3)n2)c1,CHEMBL3450936,DDD01061785,Global Health Stage V,Inactive
CC(NC(=O)NC1CCN(CC2CCCC2)CC1)c1nccs1,CHEMBL3453055,DDD01063931,Global Health Stage V,Inactive
CN(Cc1cc(C2CC2)on1)C(=O)CN1C(=O)OC(C)(C)C1=O,CHEMBL3482800,DDD01254145,Global Health Stage V,Inactive
c1coc(CNc2nnc(Cc3ccsc3)o2)c1,CHEMBL3461966,DDD01072948,Global Health Stage V,Inactive
CCOC1CCN(C(=O)c2cnn(-c3ccccc3Cl)c2)CC1,CHEMBL3496452,DDD01304239,Global Health Stage V,Inactive
CC(C)c1cc(C(=O)N2CCCC(n3cncn3)C2)n[nH]1,CHEMBL3493063,DDD01300827,Global Health Stage V,Inactive
O=C1NCCO[C@H]2CN(C(=O)Cc3ccco3)CC[C@@H]12,CHEMBL3470751,DDD01082622,Global Health Stage V,Inactive
CCn1ccnc1CN1CCCN(C(=O)c2csc(C)n2)CC1,CHEMBL3489888,DDD01297634,Global Health Stage V,Inactive
Cc1c(C(=O)O)sc2nc(Cc3ccccc3)nc(N)c12,CHEMBL3436734,DDD00541691,Global Health Stage V,Inactive
CCOCCC(=O)N(CCC#N)c1ccc(C)c(C)c1,CHEMBL3453606,DDD01064489,Global Health Stage V,Inactive
Clc1snnc1CN1CCOC(CNc2cccnn2)C1,CHEMBL3494105,DDD01301877,Global Health Stage V,Inactive
CC(C)c1nc(C2CCCN2Cc2ccn(C)c(=O)c2)no1,CHEMBL3494977,DDD01302757,Global Health Stage V,Inactive
CN1CCN(c2ccc(F)cc2NC(=O)NCC[S+](C)[O-])CC1,CHEMBL3465683,DDD01076720,Global Health Stage V,Inactive
Cc1nccn1-c1cc(CNC(=O)COCC2CC2)ccn1,CHEMBL3461460,DDD01072439,Global Health Stage V,Inactive
N#CCCN(CC1CCOC1)Cn1ccc(-c2ccsc2)n1,CHEMBL3452839,DDD01063711,Global Health Stage V,Inactive
Fc1ccc(-c2cnc(CNC3CCc4ncnn4C3)o2)cc1,CHEMBL3464958,DDD01075973,Global Health Stage V,Inactive
COc1ccccc1OC1CCN(C(=O)CCCn2ccnc2)CC1,CHEMBL3484215,DDD01255563,Global Health Stage V,Inactive
CS(=O)(=O)N1Cc2nccn2CC(CN2CCCC2)C1,CHEMBL3441834,DDD01031694,Global Health Stage V,Inactive
Cc1cc(C(=O)NCc2cccs2)nc(N2CCCC2)n1,CHEMBL3445850,DDD01038234,Global Health Stage V,Inactive
Cn1cnc2c1C(COCc1ccccc1)N(Cc1ccncc1)CC2,CHEMBL3552268,DDD01036538,Global Health Stage V,Inactive
COCCOCC(=O)NC(C#N)c1cccc(Cl)c1Cl,CHEMBL3463024,DDD01074015,Global Health Stage V,Inactive
CCCc1cnc(C)nc1N1CCC2(CC1)CNC(=O)O2,CHEMBL3482826,DDD01254172,Global Health Stage V,Inactive
CN1C(=O)CCCC12CCCN(Cc1cccs1)C2,CHEMBL3554473,DDD01029059,Global Health Stage V,Inactive
CNC(=O)[C@H]1C[C@H]2OCC[C@H]2N(Cc2ccc(C)o2)C1,CHEMBL3557192,DDD01037127,Global Health Stage V,Inactive
Cc1nc(CN2CCN(C(C)c3nc(C4CC4)no3)CC2)no1,CHEMBL3493114,DDD01300878,Global Health Stage V,Inactive
Cc1ccc(C(=O)NC2CCN(C(=O)Nc3ccccn3)CC2)s1,CHEMBL3493197,DDD01300961,Global Health Stage V,Inactive
CCOc1ccc(N(C)S(=O)(=O)c2c[nH]c(C(C)C)n2)cc1,CHEMBL3463518,DDD01074511,Global Health Stage V,Inactive
CCn1ncc2c1CCCC2NCc1ccc(C)s1,CHEMBL3493609,DDD01301375,Global Health Stage V,Inactive
O=S(=O)(C1CC1)N1CC[C@H](OCC2CC2)[C@@H]1Cc1ccncc1,CHEMBL3441897,DDD01031799,Global Health Stage V,Inactive
Cn1ccnc1C(=O)N1CCC(Cn2cc(-c3ccsc3)nn2)CC1,CHEMBL3482351,DDD01253691,Global Health Stage V,Inactive
CC(C)COC(C)C(=O)N1CCCCCC1,CHEMBL3463236,DDD01074228,Global Health Stage V,Inactive
CCC[C@@H]1CN(C(=O)c2cc(-c3cccs3)n(C)n2)C[C@H]1N(C)C,CHEMBL3473906,DDD01245203,Global Health Stage V,Inactive
Cn1ccc(CN2CCCC2c2ccc3c(c2)OCCCO3)cc1=O,CHEMBL3494970,DDD01302750,Global Health Stage V,Inactive
CN1CCN(C(=O)c2cc(-c3cccs3)cs2)CC1,CHEMBL3446124,DDD01038513,Global Health Stage V,Inactive
CN1CCN(C2COC3(CCN(CC4CC4)CC3)C2)CC1,CHEMBL3554397,DDD01030086,Global Health Stage V,Inactive
c1cncc(CN(Cc2ccc3c(c2)OCCO3)CC2CCCO2)c1,CHEMBL3461316,DDD01072295,Global Health Stage V,Inactive
CCC(CNS(N)(=O)=O)Oc1ccccc1F,CHEMBL3464621,DDD01075633,Global Health Stage V,Inactive
Cc1nnc(CN(C)Cc2nc3c(s2)CCCC3)o1,CHEMBL3465019,DDD01076038,Global Health Stage V,Inactive
CC(C)CNC(=O)c1nc2c(s1)CCN(C(=O)c1ccc(Cl)cc1)CC2,CHEMBL3442456,DDD01033068,Global Health Stage V,Inactive
Cc1cc(N2CCCC(OC(=O)CCc3cnn(C)c3)C2)nc(C)n1,CHEMBL3467019,DDD01078080,Global Health Stage V,Inactive
O=C(NCc1cncc2c1CCN(CC1CCOC1)C2)c1ccno1,CHEMBL3551892,DDD01033652,Global Health Stage V,Inactive
O=C(NCc1cccnc1N1CCc2ccccc2C1)c1cc(=O)[nH][nH]1,CHEMBL3473310,DDD01244605,Global Health Stage V,Inactive
